id,year,abbr,region,voting,continent,wpei,liberties,society,participation,category,categoryvalue,wpei_category,change_point,decade
84,2000,LVA,Latvia,1,Europe,0.932,0.947,0.938,0.934,established,4,established,Change,2000
85,1900,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1901,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1902,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1903,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1904,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1905,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1906,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1907,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1908,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1909,LSO,Lesotho,0,Africa,0.24,0.095,0.307,0.291,emerging,2,emerging,No Change,1900
85,1910,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1911,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1912,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1913,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1914,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1915,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1916,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1917,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1918,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1919,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1910
85,1920,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1921,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1922,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1923,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1924,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1925,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1926,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1927,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1928,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1929,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1920
85,1930,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1931,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1932,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1933,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1934,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1935,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1936,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1937,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1938,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1939,LSO,Lesotho,0,Africa,0.237,0.091,0.307,0.291,emerging,2,emerging,No Change,1930
85,1940,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1941,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1942,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1943,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1944,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1945,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1946,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1947,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1948,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1949,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1940
85,1950,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1951,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1952,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1953,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1954,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1955,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1956,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1957,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1958,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1959,LSO,Lesotho,0,Africa,0.332,0.091,0.307,0.57,emerging,2,emerging,No Change,1950
85,1960,LSO,Lesotho,1,Africa,0.363,0.166,0.325,0.57,developing,3,developing,Change,1960
85,1961,LSO,Lesotho,1,Africa,0.363,0.166,0.325,0.57,developing,3,developing,Change,1960
85,1962,LSO,Lesotho,1,Africa,0.363,0.166,0.325,0.57,developing,3,developing,Change,1960
85,1963,LSO,Lesotho,1,Africa,0.363,0.166,0.325,0.57,developing,3,developing,Change,1960
85,1964,LSO,Lesotho,1,Africa,0.363,0.166,0.325,0.57,developing,3,developing,Change,1960
85,1965,LSO,Lesotho,1,Africa,0.363,0.166,0.325,0.57,developing,3,developing,Change,1960
85,1966,LSO,Lesotho,1,Africa,0.513,0.531,0.379,0.617,developing,3,developing,Change,1960
85,1967,LSO,Lesotho,1,Africa,0.513,0.531,0.379,0.617,developing,3,developing,Change,1960
85,1968,LSO,Lesotho,1,Africa,0.513,0.531,0.379,0.617,developing,3,developing,Change,1960
85,1969,LSO,Lesotho,1,Africa,0.513,0.531,0.379,0.617,developing,3,developing,Change,1960
85,1970,LSO,Lesotho,0,Africa,0.474,0.459,0.306,0.617,developing,3,developing,No Change,1970
85,1971,LSO,Lesotho,0,Africa,0.474,0.459,0.306,0.617,developing,3,developing,No Change,1970
85,1972,LSO,Lesotho,0,Africa,0.474,0.459,0.306,0.617,developing,3,developing,No Change,1970
85,1973,LSO,Lesotho,0,Africa,0.514,0.459,0.306,0.739,developing,3,developing,No Change,1970
85,1974,LSO,Lesotho,0,Africa,0.514,0.459,0.306,0.739,developing,3,developing,No Change,1970
85,1975,LSO,Lesotho,0,Africa,0.514,0.459,0.306,0.739,developing,3,developing,No Change,1970
85,1976,LSO,Lesotho,0,Africa,0.514,0.459,0.306,0.739,developing,3,developing,No Change,1970
85,1977,LSO,Lesotho,0,Africa,0.514,0.459,0.306,0.739,developing,3,developing,No Change,1970
85,1978,LSO,Lesotho,0,Africa,0.513,0.459,0.315,0.739,developing,3,developing,No Change,1970
85,1979,LSO,Lesotho,0,Africa,0.508,0.459,0.303,0.739,developing,3,developing,No Change,1970
85,1980,LSO,Lesotho,0,Africa,0.525,0.459,0.316,0.785,developing,3,developing,No Change,1980
85,1981,LSO,Lesotho,0,Africa,0.525,0.459,0.316,0.785,developing,3,developing,No Change,1980
85,1982,LSO,Lesotho,0,Africa,0.525,0.459,0.316,0.785,developing,3,developing,No Change,1980
85,1983,LSO,Lesotho,0,Africa,0.525,0.459,0.316,0.785,developing,3,developing,No Change,1980
85,1984,LSO,Lesotho,0,Africa,0.525,0.459,0.316,0.785,developing,3,developing,No Change,1980
85,1985,LSO,Lesotho,1,Africa,0.489,0.459,0.316,0.672,developing,3,developing,Change,1980
85,1986,LSO,Lesotho,0,Africa,0.497,0.459,0.327,0.672,developing,3,developing,No Change,1980
85,1987,LSO,Lesotho,0,Africa,0.513,0.481,0.37,0.672,developing,3,developing,No Change,1980
85,1988,LSO,Lesotho,0,Africa,0.513,0.481,0.37,0.672,developing,3,developing,No Change,1980
85,1989,LSO,Lesotho,0,Africa,0.513,0.481,0.37,0.672,developing,3,developing,No Change,1980
85,1990,LSO,Lesotho,0,Africa,0.524,0.495,0.416,0.676,developing,3,developing,No Change,1990
85,1991,LSO,Lesotho,0,Africa,0.564,0.495,0.416,0.797,established,4,established,No Change,1990
85,1992,LSO,Lesotho,0,Africa,0.574,0.495,0.416,0.813,established,4,established,No Change,1990
85,1993,LSO,Lesotho,1,Africa,0.684,0.642,0.66,0.767,established,4,established,Change,1990
85,1994,LSO,Lesotho,1,Africa,0.686,0.64,0.66,0.757,established,4,established,Change,1990
85,1995,LSO,Lesotho,1,Africa,0.689,0.64,0.66,0.767,established,4,established,Change,1990
85,1996,LSO,Lesotho,1,Africa,0.689,0.64,0.66,0.767,established,4,established,Change,1990
85,1997,LSO,Lesotho,1,Africa,0.689,0.64,0.66,0.767,established,4,established,Change,1990
85,1998,LSO,Lesotho,1,Africa,0.683,0.64,0.66,0.748,established,4,established,Change,1990
85,1999,LSO,Lesotho,1,Africa,0.684,0.64,0.66,0.753,established,4,established,Change,1990
85,2000,LSO,Lesotho,1,Africa,0.702,0.691,0.658,0.753,established,4,established,Change,2000
86,1900,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1901,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1902,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1903,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1904,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1905,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1906,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1907,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1908,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1909,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1900
86,1910,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1911,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1912,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1913,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1914,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1915,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1916,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1917,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1918,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1919,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1910
86,1920,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1921,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1922,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1923,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1924,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1925,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1926,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1927,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1928,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1929,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1920
86,1930,LBR,Liberia,0,Africa,0.275,0.207,0.401,0.193,emerging,2,emerging,No Change,1930
86,1931,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1932,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1933,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1934,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1935,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1936,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1937,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1938,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1939,LBR,Liberia,0,Africa,0.267,0.189,0.401,0.193,emerging,2,emerging,No Change,1930
86,1940,LBR,Liberia,0,Africa,0.275,0.205,0.401,0.193,emerging,2,emerging,No Change,1940
86,1941,LBR,Liberia,0,Africa,0.275,0.205,0.401,0.193,emerging,2,emerging,No Change,1940
86,1942,LBR,Liberia,0,Africa,0.275,0.205,0.401,0.193,emerging,2,emerging,No Change,1940
86,1943,LBR,Liberia,0,Africa,0.275,0.205,0.401,0.193,emerging,2,emerging,No Change,1940
86,1944,LBR,Liberia,0,Africa,0.264,0.22,0.354,0.193,emerging,2,emerging,No Change,1940
86,1945,LBR,Liberia,0,Africa,0.264,0.22,0.354,0.193,emerging,2,emerging,No Change,1940
86,1946,LBR,Liberia,0,Africa,0.315,0.22,0.502,0.193,emerging,2,emerging,No Change,1940
86,1947,LBR,Liberia,0,Africa,0.315,0.22,0.502,0.193,emerging,2,emerging,No Change,1940
86,1948,LBR,Liberia,0,Africa,0.332,0.26,0.504,0.213,emerging,2,emerging,No Change,1940
86,1949,LBR,Liberia,0,Africa,0.332,0.26,0.504,0.213,emerging,2,emerging,No Change,1940
86,1950,LBR,Liberia,0,Africa,0.33,0.26,0.503,0.213,emerging,2,emerging,No Change,1950
86,1951,LBR,Liberia,1,Africa,0.33,0.26,0.503,0.213,emerging,2,emerging,Change,1950
86,1952,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1950
86,1953,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1950
86,1954,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1950
86,1955,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1950
86,1956,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1950
86,1957,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1950
86,1958,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1950
86,1959,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1950
86,1960,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1961,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1962,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1963,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1964,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1965,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1966,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1967,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1968,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1969,LBR,Liberia,1,Africa,0.332,0.26,0.492,0.213,emerging,2,emerging,Change,1960
86,1970,LBR,Liberia,1,Africa,0.338,0.26,0.51,0.213,developing,3,developing,Change,1970
86,1971,LBR,Liberia,1,Africa,0.351,0.322,0.516,0.213,developing,3,developing,Change,1970
86,1972,LBR,Liberia,1,Africa,0.348,0.322,0.504,0.213,developing,3,developing,Change,1970
86,1973,LBR,Liberia,1,Africa,0.348,0.322,0.504,0.213,developing,3,developing,Change,1970
86,1974,LBR,Liberia,1,Africa,0.348,0.322,0.504,0.213,developing,3,developing,Change,1970
86,1975,LBR,Liberia,1,Africa,0.348,0.322,0.504,0.213,developing,3,developing,Change,1970
86,1976,LBR,Liberia,1,Africa,0.348,0.322,0.504,0.213,developing,3,developing,Change,1970
86,1977,LBR,Liberia,1,Africa,0.348,0.322,0.504,0.213,developing,3,developing,Change,1970
86,1978,LBR,Liberia,1,Africa,0.348,0.322,0.504,0.213,developing,3,developing,Change,1970
86,1979,LBR,Liberia,1,Africa,0.348,0.322,0.504,0.213,developing,3,developing,Change,1970
86,1980,LBR,Liberia,0,Africa,0.45,0.39,0.499,0.465,developing,3,developing,No Change,1980
86,1981,LBR,Liberia,0,Africa,0.451,0.39,0.5,0.465,developing,3,developing,No Change,1980
86,1982,LBR,Liberia,0,Africa,0.451,0.39,0.5,0.465,developing,3,developing,No Change,1980
86,1983,LBR,Liberia,0,Africa,0.451,0.39,0.5,0.465,developing,3,developing,No Change,1980
86,1984,LBR,Liberia,0,Africa,0.451,0.39,0.5,0.465,developing,3,developing,No Change,1980
86,1985,LBR,Liberia,0,Africa,0.484,0.39,0.5,0.563,developing,3,developing,No Change,1980
86,1986,LBR,Liberia,1,Africa,0.484,0.39,0.5,0.563,developing,3,developing,Change,1980
86,1987,LBR,Liberia,1,Africa,0.484,0.39,0.5,0.563,developing,3,developing,Change,1980
86,1988,LBR,Liberia,1,Africa,0.484,0.39,0.5,0.563,developing,3,developing,Change,1980
86,1989,LBR,Liberia,1,Africa,0.451,0.39,0.5,0.465,developing,3,developing,Change,1980
86,1990,LBR,Liberia,0,Africa,0.466,0.36,0.544,0.474,developing,3,developing,No Change,1990
86,1991,LBR,Liberia,0,Africa,0.567,0.497,0.632,0.572,established,4,established,No Change,1990
86,1992,LBR,Liberia,0,Africa,0.567,0.497,0.632,0.572,established,4,established,No Change,1990
86,1993,LBR,Liberia,0,Africa,0.569,0.497,0.639,0.572,established,4,established,No Change,1990
86,1994,LBR,Liberia,0,Africa,0.577,0.497,0.636,0.593,established,4,established,No Change,1990
86,1995,LBR,Liberia,0,Africa,0.559,0.497,0.545,0.626,established,4,established,No Change,1990
86,1996,LBR,Liberia,0,Africa,0.503,0.388,0.481,0.626,developing,3,developing,No Change,1990
86,1997,LBR,Liberia,1,Africa,0.505,0.311,0.461,0.712,developing,3,developing,Change,1990
86,1998,LBR,Liberia,1,Africa,0.505,0.311,0.461,0.712,developing,3,developing,Change,1990
86,1999,LBR,Liberia,1,Africa,0.505,0.311,0.461,0.712,developing,3,developing,Change,1990
86,2000,LBR,Liberia,1,Africa,0.515,0.311,0.461,0.754,developing,3,developing,Change,2000
87,1900,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1901,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1902,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1903,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1904,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1905,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1906,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1907,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1908,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1909,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1900
87,1910,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1910
87,1911,MWI,Malawi,0,Africa,0.096,0.032,0.043,0.179,nascent,1,nascent,No Change,1910
87,1912,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1910
87,1913,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1910
87,1914,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1910
87,1915,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1910
87,1916,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1910
87,1917,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1910
87,1918,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1910
87,1919,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1910
87,1920,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1920
87,1921,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1920
87,1922,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1920
87,1923,MWI,Malawi,0,Africa,0.1,0.043,0.043,0.179,nascent,1,nascent,No Change,1920
87,1924,MWI,Malawi,0,Africa,0.097,0.038,0.043,0.179,nascent,1,nascent,No Change,1920
87,1925,MWI,Malawi,0,Africa,0.097,0.038,0.043,0.179,nascent,1,nascent,No Change,1920
87,1926,MWI,Malawi,0,Africa,0.097,0.038,0.043,0.179,nascent,1,nascent,No Change,1920
87,1927,MWI,Malawi,0,Africa,0.097,0.038,0.043,0.179,nascent,1,nascent,No Change,1920
87,1928,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1920
87,1929,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1920
87,1930,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1931,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1932,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1933,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1934,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1935,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1936,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1937,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1938,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1939,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1930
87,1940,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1941,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1942,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1943,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1944,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1945,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1946,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1947,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1948,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1949,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1940
87,1950,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1950
87,1951,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1950
87,1952,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1950
87,1953,MWI,Malawi,0,Africa,0.102,0.052,0.043,0.179,nascent,1,nascent,No Change,1950
87,1954,MWI,Malawi,0,Africa,0.11,0.069,0.043,0.179,nascent,1,nascent,No Change,1950
87,1955,MWI,Malawi,0,Africa,0.11,0.069,0.043,0.179,nascent,1,nascent,No Change,1950
87,1956,MWI,Malawi,0,Africa,0.11,0.069,0.043,0.179,nascent,1,nascent,No Change,1950
87,1957,MWI,Malawi,0,Africa,0.11,0.069,0.043,0.179,nascent,1,nascent,No Change,1950
87,1958,MWI,Malawi,0,Africa,0.11,0.069,0.043,0.179,nascent,1,nascent,No Change,1950
87,1959,MWI,Malawi,0,Africa,0.11,0.069,0.043,0.179,nascent,1,nascent,No Change,1950
87,1960,MWI,Malawi,0,Africa,0.11,0.069,0.047,0.179,nascent,1,nascent,No Change,1960
87,1961,MWI,Malawi,1,Africa,0.117,0.093,0.047,0.179,nascent,1,nascent,Change,1960
